Serial Number:20565252 --,,,,,
,,,,,
"Date Time, GMT -0700","Temp, (*F)",Host Connect,Button Down,Button Up,EOF
7/7/2022 22:58,22.99, , , , 
7/7/2022 22:59,22.98, , , , 
7/7/2022 23:00,22.94, , , , 
7/7/2022 23:01,22.87, , , , 
7/7/2022 23:02,22.83, , , , 
7/7/2022 23:03,22.8, , , , 
7/7/2022 23:04,22.77, , , , 
7/7/2022 23:05,22.77, , , , 
7/7/2022 23:06,22.76, , , , 
7/7/2022 23:07,22.78, , , , 
7/7/2022 23:08,22.81, , , , 
7/7/2022 23:09,22.82, , , , 
7/7/2022 23:10,22.85, , , , 
7/7/2022 23:11,22.88, , , , 
7/7/2022 23:12,22.9, , , , 
7/7/2022 23:13,22.92, , , , 
7/7/2022 23:14,22.92, , , , 
7/7/2022 23:15,22.94, , , , 
7/7/2022 23:16,22.96, , , , 
7/7/2022 23:17,22.97, , , , 
7/7/2022 23:18,22.98, , , , 
7/7/2022 23:19,22.99, , , , 
7/7/2022 23:20,23, , , , 
7/7/2022 23:21,23.01, , , , 
7/7/2022 23:22,23.02, , , , 
7/7/2022 23:23,23.05, , , , 
7/7/2022 23:24,23.06, , , , 
7/7/2022 23:25,23.06, , , , 
7/7/2022 23:26,23.05, , , , 
7/7/2022 23:27,23.01, , , , 
7/7/2022 23:28,22.97, , , , 
7/7/2022 23:29,22.93, , , , 
7/7/2022 23:30,22.88, , , , 
7/7/2022 23:31,22.86, , , , 
7/7/2022 23:32,22.82, , , , 
7/7/2022 23:33,22.84, , , , 
7/7/2022 23:34,22.86, , , , 
7/7/2022 23:35,22.88, , , , 
7/7/2022 23:36,22.92, , , , 
7/7/2022 23:37,22.95, , , , 
7/7/2022 23:38,22.96, , , , 
7/7/2022 23:39,22.97, , , , 
7/7/2022 23:40,23, , , , 
7/7/2022 23:41,23, , , , 
7/7/2022 23:42,23.07, , , , 
7/7/2022 23:43,23.06, , , , 
7/7/2022 23:44,23.09, , , , 
7/7/2022 23:45,23.11, , , , 
7/7/2022 23:46,23.11, , , , 
7/7/2022 23:47,23.13, , , , 
7/7/2022 23:48,23.12, , , , 
7/7/2022 23:49,23.2, , , , 
7/7/2022 23:50,23.18, , , , 
7/7/2022 23:51,23.21, , , , 
7/7/2022 23:52,23.25, , , , 
7/7/2022 23:53,23.28, , , , 
7/7/2022 23:54,23.27, , , , 
7/7/2022 23:55,23.23, , , , 
7/7/2022 23:56,23.18, , , , 
7/7/2022 23:57,23.13, , , , 
7/7/2022 23:58,23.09, , , , 
7/7/2022 23:59,23.05, , , , 
7/8/2022 0:00,23.05, , , , 
7/8/2022 0:01,23.02, , , , 
7/8/2022 0:02,23.06, , , , 
7/8/2022 0:03,23.06, , , , 
7/8/2022 0:04,23.09, , , , 
7/8/2022 0:05,23.11, , , , 
7/8/2022 0:06,23.12, , , , 
7/8/2022 0:07,23.14, , , , 
7/8/2022 0:08,23.18, , , , 
7/8/2022 0:09,23.21, , , , 
7/8/2022 0:10,23.21, , , , 
7/8/2022 0:11,23.22, , , , 
7/8/2022 0:12,23.23, , , , 
7/8/2022 0:13,23.25, , , , 
7/8/2022 0:14,23.27, , , , 
7/8/2022 0:15,23.29, , , , 
7/8/2022 0:16,23.35, , , , 
7/8/2022 0:17,23.34, , , , 
7/8/2022 0:18,23.37, , , , 
7/8/2022 0:19,23.41, , , , 
7/8/2022 0:20,23.42, , , , 
7/8/2022 0:21,23.4, , , , 
7/8/2022 0:22,23.39, , , , 
7/8/2022 0:23,23.37, , , , 
7/8/2022 0:24,23.3, , , , 
7/8/2022 0:25,23.26, , , , 
7/8/2022 0:26,23.18, , , , 
7/8/2022 0:27,23.18, , , , 
7/8/2022 0:28,23.15, , , , 
7/8/2022 0:29,23.15, , , , 
7/8/2022 0:30,23.18, , , , 
7/8/2022 0:31,23.24, , , , 
7/8/2022 0:32,23.27, , , , 
7/8/2022 0:33,23.3, , , , 
7/8/2022 0:34,23.35, , , , 
7/8/2022 0:35,23.38, , , , 
7/8/2022 0:36,23.42, , , , 
7/8/2022 0:37,23.43, , , , 
7/8/2022 0:38,23.44, , , , 
7/8/2022 0:39,23.47, , , , 
7/8/2022 0:40,23.49, , , , 
7/8/2022 0:41,23.52, , , , 
7/8/2022 0:42,23.53, , , , 
7/8/2022 0:43,23.59, , , , 
7/8/2022 0:44,23.61, , , , 
7/8/2022 0:45,23.61, , , , 
7/8/2022 0:46,23.65, , , , 
7/8/2022 0:47,23.66, , , , 
7/8/2022 0:48,23.69, , , , 
7/8/2022 0:49,23.67, , , , 
7/8/2022 0:50,23.66, , , , 
7/8/2022 0:51,23.64, , , , 
7/8/2022 0:52,23.57, , , , 
7/8/2022 0:53,23.52, , , , 
7/8/2022 0:54,23.46, , , , 
7/8/2022 0:55,23.44, , , , 
7/8/2022 0:56,23.43, , , , 
7/8/2022 0:57,23.45, , , , 
7/8/2022 0:58,23.47, , , , 
7/8/2022 0:59,23.52, , , , 
7/8/2022 1:00,23.56, , , , 
7/8/2022 1:01,23.55, , , , 
7/8/2022 1:02,23.59, , , , 
7/8/2022 1:03,23.62, , , , 
7/8/2022 1:04,23.65, , , , 
7/8/2022 1:05,23.66, , , , 
7/8/2022 1:06,23.67, , , , 
7/8/2022 1:07,23.68, , , , 
7/8/2022 1:08,23.69, , , , 
7/8/2022 1:09,23.7, , , , 
7/8/2022 1:10,23.72, , , , 
7/8/2022 1:11,23.75, , , , 
7/8/2022 1:12,23.77, , , , 
7/8/2022 1:13,23.76, , , , 
7/8/2022 1:14,23.81, , , , 
7/8/2022 1:15,23.79, , , , 
7/8/2022 1:16,23.82, , , , 
7/8/2022 1:17,23.83, , , , 
7/8/2022 1:18,23.79, , , , 
7/8/2022 1:19,23.74, , , , 
7/8/2022 1:20,23.65, , , , 
7/8/2022 1:21,23.55, , , , 
7/8/2022 1:22,23.53, , , , 
7/8/2022 1:23,23.49, , , , 
7/8/2022 1:24,23.47, , , , 
7/8/2022 1:25,23.47, , , , 
7/8/2022 1:26,23.55, , , , 
7/8/2022 1:27,23.57, , , , 
7/8/2022 1:28,23.62, , , , 
7/8/2022 1:29,23.66, , , , 
7/8/2022 1:30,23.68, , , , 
7/8/2022 1:31,23.69, , , , 
7/8/2022 1:32,23.71, , , , 
7/8/2022 1:33,23.72, , , , 
7/8/2022 1:34,23.75, , , , 
7/8/2022 1:35,23.76, , , , 
7/8/2022 1:36,23.79, , , , 
7/8/2022 1:37,23.8, , , , 
7/8/2022 1:38,23.81, , , , 
7/8/2022 1:39,23.84, , , , 
7/8/2022 1:40,23.84, , , , 
7/8/2022 1:41,23.84, , , , 
7/8/2022 1:42,23.87, , , , 
7/8/2022 1:43,23.87, , , , 
7/8/2022 1:44,23.86, , , , 
7/8/2022 1:45,23.88, , , , 
7/8/2022 1:46,23.89, , , , 
7/8/2022 1:47,23.9, , , , 
7/8/2022 1:48,23.94, , , , 
7/8/2022 1:49,23.94, , , , 
7/8/2022 1:50,23.96, , , , 
7/8/2022 1:51,23.98, , , , 
7/8/2022 1:52,23.98, , , , 
7/8/2022 1:53,23.96, , , , 
7/8/2022 1:54,23.98, , , , 
7/8/2022 1:55,23.98, , , , 
7/8/2022 1:56,23.99, , , , 
7/8/2022 1:57,24.01, , , , 
7/8/2022 1:58,24.01, , , , 
7/8/2022 1:59,24.03, , , , 
7/8/2022 2:00,24.02, , , , 
7/8/2022 2:01,24.04, , , , 
7/8/2022 2:02,24.06, , , , 
7/8/2022 2:03,24.06, , , , 
7/8/2022 2:04,24.1, , , , 
7/8/2022 2:05,24.12, , , , 
7/8/2022 2:06,24.12, , , , 
7/8/2022 2:07,24.1, , , , 
7/8/2022 2:08,24.1, , , , 
7/8/2022 2:09,24.13, , , , 
7/8/2022 2:10,24.13, , , , 
7/8/2022 2:11,24.14, , , , 
7/8/2022 2:12,24.16, , , , 
7/8/2022 2:13,24.17, , , , 
7/8/2022 2:14,24.19, , , , 
7/8/2022 2:15,24.23, , , , 
7/8/2022 2:16,24.21, , , , 
7/8/2022 2:17,24.24, , , , 
7/8/2022 2:18,24.25, , , , 
7/8/2022 2:19,24.25, , , , 
7/8/2022 2:20,24.25, , , , 
7/8/2022 2:21,24.28, , , , 
7/8/2022 2:22,24.26, , , , 
7/8/2022 2:23,24.26, , , , 
7/8/2022 2:24,24.27, , , , 
7/8/2022 2:25,24.28, , , , 
7/8/2022 2:26,24.29, , , , 
7/8/2022 2:27,24.29, , , , 
7/8/2022 2:28,24.32, , , , 
7/8/2022 2:29,24.32, , , , 
7/8/2022 2:30,24.31, , , , 
7/8/2022 2:31,24.3, , , , 
7/8/2022 2:32,24.32, , , , 
7/8/2022 2:33,24.32, , , , 
7/8/2022 2:34,24.34, , , , 
7/8/2022 2:35,24.38, , , , 
7/8/2022 2:36,24.38, , , , 
7/8/2022 2:37,24.41, , , , 
7/8/2022 2:38,24.41, , , , 
7/8/2022 2:39,24.41, , , , 
7/8/2022 2:40,24.45, , , , 
7/8/2022 2:41,24.43, , , , 
7/8/2022 2:42,24.44, , , , 
7/8/2022 2:43,24.45, , , , 
7/8/2022 2:44,24.46, , , , 
7/8/2022 2:45,24.46, , , , 
7/8/2022 2:46,24.49, , , , 
7/8/2022 2:47,24.48, , , , 
7/8/2022 2:48,24.53, , , , 
7/8/2022 2:49,24.53, , , , 
7/8/2022 2:50,24.51, , , , 
7/8/2022 2:51,24.53, , , , 
7/8/2022 2:52,24.55, , , , 
7/8/2022 2:53,24.54, , , , 
7/8/2022 2:54,24.58, , , , 
7/8/2022 2:55,24.58, , , , 
7/8/2022 2:56,24.58, , , , 
7/8/2022 2:57,24.59, , , , 
7/8/2022 2:58,24.6, , , , 
7/8/2022 2:59,24.63, , , , 
7/8/2022 3:00,24.64, , , , 
7/8/2022 3:01,24.61, , , , 
7/8/2022 3:02,24.62, , , , 
7/8/2022 3:03,24.64, , , , 
7/8/2022 3:04,24.62, , , , 
7/8/2022 3:05,24.63, , , , 
7/8/2022 3:06,24.64, , , , 
7/8/2022 3:07,24.62, , , , 
7/8/2022 3:08,24.65, , , , 
7/8/2022 3:09,24.65, , , , 
7/8/2022 3:10,24.68, , , , 
7/8/2022 3:11,24.69, , , , 
7/8/2022 3:12,24.7, , , , 
7/8/2022 3:13,24.71, , , , 
7/8/2022 3:14,24.72, , , , 
7/8/2022 3:15,24.72, , , , 
7/8/2022 3:16,24.7, , , , 
7/8/2022 3:17,24.72, , , , 
7/8/2022 3:18,24.72, , , , 
7/8/2022 3:19,24.74, , , , 
7/8/2022 3:20,24.74, , , , 
7/8/2022 3:21,24.75, , , , 
7/8/2022 3:22,24.76, , , , 
7/8/2022 3:23,24.77, , , , 
7/8/2022 3:24,24.78, , , , 
7/8/2022 3:25,24.78, , , , 
7/8/2022 3:26,24.78, , , , 
7/8/2022 3:27,24.79, , , , 
7/8/2022 3:28,24.83, , , , 
7/8/2022 3:29,24.85, , , , 
7/8/2022 3:30,24.85, , , , 
7/8/2022 3:31,24.87, , , , 
7/8/2022 3:32,24.88, , , , 
7/8/2022 3:33,24.88, , , , 
7/8/2022 3:34,24.88, , , , 
7/8/2022 3:35,24.88, , , , 
7/8/2022 3:36,24.9, , , , 
7/8/2022 3:37,24.92, , , , 
7/8/2022 3:38,24.92, , , , 
7/8/2022 3:39,24.93, , , , 
7/8/2022 3:40,24.92, , , , 
7/8/2022 3:41,24.94, , , , 
7/8/2022 3:42,24.92, , , , 
7/8/2022 3:43,24.94, , , , 
7/8/2022 3:44,24.95, , , , 
7/8/2022 3:45,24.98, , , , 
7/8/2022 3:46,24.98, , , , 
7/8/2022 3:47,24.99, , , , 
7/8/2022 3:48,24.99, , , , 
7/8/2022 3:49,25.01, , , , 
7/8/2022 3:50,25.01, , , , 
7/8/2022 3:51,25, , , , 
7/8/2022 3:52,25.03, , , , 
7/8/2022 3:53,25.04, , , , 
7/8/2022 3:54,25.03, , , , 
7/8/2022 3:55,25.03, , , , 
7/8/2022 3:56,25.03, , , , 
7/8/2022 3:57,25.03, , , , 
7/8/2022 3:58,25.04, , , , 
7/8/2022 3:59,25.04, , , , 
7/8/2022 4:00,25.09, , , , 
7/8/2022 4:01,25.08, , , , 
7/8/2022 4:02,25.1, , , , 
7/8/2022 4:03,25.12, , , , 
7/8/2022 4:04,25.14, , , , 
7/8/2022 4:05,25.13, , , , 
7/8/2022 4:06,25.13, , , , 
7/8/2022 4:07,25.12, , , , 
7/8/2022 4:08,25.14, , , , 
7/8/2022 4:09,25.13, , , , 
7/8/2022 4:10,25.14, , , , 
7/8/2022 4:11,25.13, , , , 
7/8/2022 4:12,25.18, , , , 
7/8/2022 4:13,25.23, , , , 
7/8/2022 4:14,25.27, , , , 
7/8/2022 4:15,25.32, , , , 
7/8/2022 4:16,25.37, , , , 
7/8/2022 4:17,25.39, , , , 
7/8/2022 4:18,25.42, , , , 
7/8/2022 4:19,25.48, , , , 
7/8/2022 4:20,25.49, , , , 
7/8/2022 4:21,25.5, , , , 
7/8/2022 4:22,25.54, , , , 
7/8/2022 4:23,25.57, , , , 
7/8/2022 4:24,25.59, , , , 
7/8/2022 4:25,25.59, , , , 
7/8/2022 4:26,25.6, , , , 
7/8/2022 4:27,25.62, , , , 
7/8/2022 4:28,25.63, , , , 
7/8/2022 4:29,25.66, , , , 
7/8/2022 4:30,25.67, , , , 
7/8/2022 4:31,25.67, , , , 
7/8/2022 4:32,25.71, , , , 
7/8/2022 4:33,25.71, , , , 
7/8/2022 4:34,25.73, , , , 
7/8/2022 4:35,25.72, , , , 
7/8/2022 4:36,25.73, , , , 
7/8/2022 4:37,25.74, , , , 
7/8/2022 4:38,25.75, , , , 
7/8/2022 4:39,25.76, , , , 
7/8/2022 4:40,25.76, , , , 
7/8/2022 4:41,25.78, , , , 
7/8/2022 4:42,25.77, , , , 
7/8/2022 4:43,25.78, , , , 
7/8/2022 4:44,25.78, , , , 
7/8/2022 4:45,25.8, , , , 
7/8/2022 4:46,25.81, , , , 
7/8/2022 4:47,25.79, , , , 
7/8/2022 4:48,25.8, , , , 
7/8/2022 4:49,25.82, , , , 
7/8/2022 4:50,25.83, , , , 
7/8/2022 4:51,25.82, , , , 
7/8/2022 4:52,25.86, , , , 
7/8/2022 4:53,25.87, , , , 
7/8/2022 4:54,25.87, , , , 
7/8/2022 4:55,25.87, , , , 
7/8/2022 4:56,25.88, , , , 
7/8/2022 4:57,25.89, , , , 
7/8/2022 4:58,25.9, , , , 
7/8/2022 4:59,25.88, , , , 
7/8/2022 5:00,25.91, , , , 
7/8/2022 5:01,25.91, , , , 
7/8/2022 5:02,25.92, , , , 
7/8/2022 5:03,25.93, , , , 
7/8/2022 5:04,25.94, , , , 
7/8/2022 5:05,25.95, , , , 
7/8/2022 5:06,25.94, , , , 
7/8/2022 5:07,25.95, , , , 
7/8/2022 5:08,25.97, , , , 
7/8/2022 5:09,25.98, , , , 
7/8/2022 5:10,26.01, , , , 
7/8/2022 5:11,25.98, , , , 
7/8/2022 5:12,25.99, , , , 
7/8/2022 5:13,26.01, , , , 
7/8/2022 5:14,26.03, , , , 
7/8/2022 5:15,26.04, , , , 
7/8/2022 5:16,26.04, , , , 
7/8/2022 5:17,26.07, , , , 
7/8/2022 5:18,26.06, , , , 
7/8/2022 5:19,26.08, , , , 
7/8/2022 5:20,26.07, , , , 
7/8/2022 5:21,26.09, , , , 
7/8/2022 5:22,26.11, , , , 
7/8/2022 5:23,26.09, , , , 
7/8/2022 5:24,26.13, , , , 
7/8/2022 5:25,26.12, , , , 
7/8/2022 5:26,26.11, , , , 
7/8/2022 5:27,26.11, , , , 
7/8/2022 5:28,26.13, , , , 
7/8/2022 5:29,26.16, , , , 
7/8/2022 5:30,26.15, , , , 
7/8/2022 5:31,26.17, , , , 
7/8/2022 5:32,26.18, , , , 
7/8/2022 5:33,26.18, , , , 
7/8/2022 5:34,26.21, , , , 
7/8/2022 5:35,26.21, , , , 
7/8/2022 5:36,26.23, , , , 
7/8/2022 5:37,26.23, , , , 
7/8/2022 5:38,26.25, , , , 
7/8/2022 5:39,26.25, , , , 
7/8/2022 5:40,26.26, , , , 
7/8/2022 5:41,26.26, , , , 
7/8/2022 5:42,26.28, , , , 
7/8/2022 5:43,26.3, , , , 
7/8/2022 5:44,26.31, , , , 
7/8/2022 5:45,26.32, , , , 
7/8/2022 5:46,26.32, , , , 
7/8/2022 5:47,26.33, , , , 
7/8/2022 5:48,26.33, , , , 
7/8/2022 5:49,26.36, , , , 
7/8/2022 5:50,26.33, , , , 
7/8/2022 5:51,26.34, , , , 
7/8/2022 5:52,26.36, , , , 
7/8/2022 5:53,26.36, , , , 
7/8/2022 5:54,26.36, , , , 
7/8/2022 5:55,26.38, , , , 
7/8/2022 5:56,26.39, , , , 
7/8/2022 5:57,26.39, , , , 
7/8/2022 5:58,26.4, , , , 
7/8/2022 5:59,26.4, , , , 
7/8/2022 6:00,26.39, , , , 
7/8/2022 6:01,26.43, , , , 
7/8/2022 6:02,26.45, , , , 
7/8/2022 6:03,26.43, , , , 
7/8/2022 6:04,26.43, , , , 
7/8/2022 6:05,26.45, , , , 
7/8/2022 6:06,26.47, , , , 
7/8/2022 6:07,26.47, , , , 
7/8/2022 6:08,26.46, , , , 
7/8/2022 6:09,26.5, , , , 
7/8/2022 6:10,26.49, , , , 
7/8/2022 6:11,26.49, , , , 
7/8/2022 6:12,26.51, , , , 
7/8/2022 6:13,26.53, , , , 
7/8/2022 6:14,26.51, , , , 
7/8/2022 6:15,26.53, , , , 
7/8/2022 6:16,26.54, , , , 
7/8/2022 6:17,26.53, , , , 
7/8/2022 6:18,26.54, , , , 
7/8/2022 6:19,26.54, , , , 
7/8/2022 6:20,26.56, , , , 
7/8/2022 6:21,26.57, , , , 
7/8/2022 6:22,26.6, , , , 
7/8/2022 6:23,26.58, , , , 
7/8/2022 6:24,26.61, , , , 
7/8/2022 6:25,26.62, , , , 
7/8/2022 6:26,26.62, , , , 
7/8/2022 6:27,26.63, , , , 
7/8/2022 6:28,26.62, , , , 
7/8/2022 6:29,26.65, , , , 
7/8/2022 6:30,26.64, , , , 
7/8/2022 6:31,26.65, , , , 
7/8/2022 6:32,26.67, , , , 
7/8/2022 6:33,26.67, , , , 
7/8/2022 6:34,26.69, , , , 
7/8/2022 6:35,26.68, , , , 
7/8/2022 6:36,26.69, , , , 
7/8/2022 6:37,26.67, , , , 
7/8/2022 6:38,26.58, , , , 
7/8/2022 6:39,26.52, , , , 
7/8/2022 6:40,26.49, , , , 
7/8/2022 6:41,26.48, , , , 
7/8/2022 6:42,26.46, , , , 
7/8/2022 6:43,26.48, , , , 
7/8/2022 6:44,26.52, , , , 
7/8/2022 6:45,26.55, , , , 
7/8/2022 6:46,26.58, , , , 
7/8/2022 6:47,26.63, , , , 
7/8/2022 6:48,26.64, , , , 
7/8/2022 6:49,26.69, , , , 
7/8/2022 6:50,26.69, , , , 
7/8/2022 6:51,26.72, , , , 
7/8/2022 6:52,26.72, , , , 
7/8/2022 6:53,26.67, , , , 
7/8/2022 6:54,26.56, , , , 
7/8/2022 6:55,26.52, , , , 
7/8/2022 6:56,26.45, , , , 
7/8/2022 6:57,26.39, , , , 
7/8/2022 6:58,26.32, , , , 
7/8/2022 6:59,26.33, , , , 
7/8/2022 7:00,26.34, , , , 
7/8/2022 7:01,26.37, , , , 
7/8/2022 7:02,26.42, , , , 
7/8/2022 7:03,26.46, , , , 
7/8/2022 7:04,26.5, , , , 
7/8/2022 7:05,26.53, , , , 
7/8/2022 7:06,26.58, , , , 
7/8/2022 7:07,26.62, , , , 
7/8/2022 7:08,26.62, , , , 
7/8/2022 7:09,26.6, , , , 
7/8/2022 7:10,26.61, , , , 
7/8/2022 7:11,26.62, , , , 
7/8/2022 7:12,26.65, , , , 
7/8/2022 7:13,26.66, , , , 
7/8/2022 7:14,26.69, , , , 
7/8/2022 7:15,26.72, , , , 
7/8/2022 7:16,26.73, , , , 
7/8/2022 7:17,26.73, , , , 
7/8/2022 7:18,26.79, , , , 
7/8/2022 7:19,26.8, , , , 
7/8/2022 7:20,26.79, , , , 
7/8/2022 7:21,26.72, , , , 
7/8/2022 7:22,26.68, , , , 
7/8/2022 7:23,26.58, , , , 
7/8/2022 7:24,26.52, , , , 
7/8/2022 7:25,26.43, , , , 
7/8/2022 7:26,26.38, , , , 
7/8/2022 7:27,26.36, , , , 
7/8/2022 7:28,26.36, , , , 
7/8/2022 7:29,26.37, , , , 
7/8/2022 7:30,26.41, , , , 
7/8/2022 7:31,26.47, , , , 
7/8/2022 7:32,26.49, , , , 
7/8/2022 7:33,26.52, , , , 
7/8/2022 7:34,26.55, , , , 
7/8/2022 7:35,26.58, , , , 
7/8/2022 7:36,26.61, , , , 
7/8/2022 7:37,26.63, , , , 
7/8/2022 7:38,26.61, , , , 
7/8/2022 7:39,26.61, , , , 
7/8/2022 7:40,26.64, , , , 
7/8/2022 7:41,26.67, , , , 
7/8/2022 7:42,26.67, , , , 
7/8/2022 7:43,26.72, , , , 
7/8/2022 7:44,26.72, , , , 
7/8/2022 7:45,26.73, , , , 
7/8/2022 7:46,26.77, , , , 
7/8/2022 7:47,26.77, , , , 
7/8/2022 7:48,26.77, , , , 
7/8/2022 7:49,26.78, , , , 
7/8/2022 7:50,26.79, , , , 
7/8/2022 7:51,26.81, , , , 
7/8/2022 7:52,26.83, , , , 
7/8/2022 7:53,26.85, , , , 
7/8/2022 7:54,26.86, , , , 
7/8/2022 7:55,26.86, , , , 
7/8/2022 7:56,26.9, , , , 
7/8/2022 7:57,26.92, , , , 
7/8/2022 7:58,26.92, , , , 
7/8/2022 7:59,26.92, , , , 
7/8/2022 8:00,26.96, , , , 
7/8/2022 8:01,26.96, , , , 
7/8/2022 8:02,26.96, , , , 
7/8/2022 8:03,26.99, , , , 
7/8/2022 8:04,27, , , , 
7/8/2022 8:05,26.99, , , , 
7/8/2022 8:06,27.02, , , , 
7/8/2022 8:07,27.04, , , , 
7/8/2022 8:08,27.06, , , , 
7/8/2022 8:09,27.07, , , , 
7/8/2022 8:10,27.06, , , , 
7/8/2022 8:11,27.1, , , , 
7/8/2022 8:12,27.11, , , , 
7/8/2022 8:13,27.13, , , , 
7/8/2022 8:14,27.12, , , , 
7/8/2022 8:15,27.15, , , , 
7/8/2022 8:16,27.14, , , , 
7/8/2022 8:17,27.16, , , , 
7/8/2022 8:18,27.16, , , , 
7/8/2022 8:19,27.17, , , , 
7/8/2022 8:20,27.2, , , , 
7/8/2022 8:21,27.23, , , , 
7/8/2022 8:22,27.24, , , , 
7/8/2022 8:23,27.24, , , , 
7/8/2022 8:24,27.27, , , , 
7/8/2022 8:25,27.27, , , , 
7/8/2022 8:26,27.26, , , , 
7/8/2022 8:27,27.29, , , , 
7/8/2022 8:28,27.3, , , , 
7/8/2022 8:29,27.3, , , , 
7/8/2022 8:30,27.31, , , , 
7/8/2022 8:31,27.32, , , , 
7/8/2022 8:32,27.36, , , , 
7/8/2022 8:33,27.34, , , , 
7/8/2022 8:34,27.36, , , , 
7/8/2022 8:35,27.35, , , , 
7/8/2022 8:36,27.39, , , , 
7/8/2022 8:37,27.39, , , , 
7/8/2022 8:38,27.4, , , , 
7/8/2022 8:39,27.41, , , , 
7/8/2022 8:40,27.42, , , , 
7/8/2022 8:41,27.46, , , , 
7/8/2022 8:42,27.45, , , , 
7/8/2022 8:43,27.45, , , , 
7/8/2022 8:44,27.49, , , , 
7/8/2022 8:45,27.5, , , , 
7/8/2022 8:46,27.5, , , , 
7/8/2022 8:47,27.52, , , , 
7/8/2022 8:48,27.54, , , , 
7/8/2022 8:49,27.55, , , , 
7/8/2022 8:50,27.55, , , , 
7/8/2022 8:51,27.54, , , , 
7/8/2022 8:52,27.59, , , , 
7/8/2022 8:53,27.59, , , , 
7/8/2022 8:54,27.6, , , , 
7/8/2022 8:55,27.6, , , , 
7/8/2022 8:56,27.61, , , , 
7/8/2022 8:57,27.65, , , , 
7/8/2022 8:58,27.67, , , , 
7/8/2022 8:59,27.67, , , , 
7/8/2022 9:00,27.68, , , , 
7/8/2022 9:01,27.67, , , , 
7/8/2022 9:02,27.6, , , , 
7/8/2022 9:03,27.53, , , , 
7/8/2022 9:04,27.43, , , , 
7/8/2022 9:05,27.36, , , , 
7/8/2022 9:06,27.3, , , , 
7/8/2022 9:07,27.28, , , , 
7/8/2022 9:08,27.21, , , , 
7/8/2022 9:09,27.12, , , , 
7/8/2022 9:10,27.06, , , , 
7/8/2022 9:11,27, , , , 
7/8/2022 9:12,26.92, , , , 
7/8/2022 9:13,26.86, , , , 
7/8/2022 9:14,26.9, , , , 
7/8/2022 9:15,26.91, , , , 
7/8/2022 9:16,26.97, , , , 
7/8/2022 9:17,27.01, , , , 
7/8/2022 9:18,27.05, , , , 
7/8/2022 9:19,27.11, , , , 
7/8/2022 9:20,27.16, , , , 
7/8/2022 9:21,27.21, , , , 
7/8/2022 9:22,27.26, , , , 
7/8/2022 9:23,27.26, , , , 
7/8/2022 9:24,27.26, , , , 
7/8/2022 9:25,27.23, , , , 
7/8/2022 9:26,27.16, , , , 
7/8/2022 9:27,27.09, , , , 
7/8/2022 9:28,27.07, , , , 
7/8/2022 9:29,27.01, , , , 
7/8/2022 9:30,26.97, , , , 
7/8/2022 9:31,27.01, , , , 
7/8/2022 9:32,27.04, , , , 
7/8/2022 9:33,27.1, , , , 
7/8/2022 9:34,27.14, , , , 
7/8/2022 9:35,27.17, , , , 
7/8/2022 9:36,27.23, , , , 
7/8/2022 9:37,27.25, , , , 
7/8/2022 9:38,27.3, , , , 
7/8/2022 9:39,27.31, , , , 
7/8/2022 9:40,27.31, , , , 
7/8/2022 9:41,27.3, , , , 
7/8/2022 9:42,27.23, , , , 
7/8/2022 9:43,27.14, , , , 
7/8/2022 9:44,27.1, , , , 
7/8/2022 9:45,27.02, , , , 
7/8/2022 9:46,27.01, , , , 
7/8/2022 9:47,27, , , , 
7/8/2022 9:48,27.05, , , , 
7/8/2022 9:49,27.08, , , , 
7/8/2022 9:50,27.11, , , , 
7/8/2022 9:51,27.15, , , , 
7/8/2022 9:52,27.23, , , , 
7/8/2022 9:53,27.26, , , , 
7/8/2022 9:54,27.29, , , , 
7/8/2022 9:55,27.35, , , , 
7/8/2022 9:56,27.36, , , , 
7/8/2022 9:57,27.36, , , , 
7/8/2022 9:58,27.28, , , , 
7/8/2022 9:59,27.19, , , , 
7/8/2022 10:00,27.13, , , , 
7/8/2022 10:01,27.09, , , , 
7/8/2022 10:02,27.08, , , , 
7/8/2022 10:03,27, , , , 
7/8/2022 10:04,26.97, , , , 
7/8/2022 10:05,26.94, , , , 
7/8/2022 10:06,26.9, , , , 
7/8/2022 10:07,26.86, , , , 
7/8/2022 10:08,26.85, , , , 
7/8/2022 10:09,26.86, , , , 
7/8/2022 10:10,26.91, , , , 
7/8/2022 10:11,26.93, , , , 
7/8/2022 10:12,26.95, , , , 
7/8/2022 10:13,27.01, , , , 
7/8/2022 10:14,27.07, , , , 
7/8/2022 10:15,27.1, , , , 
7/8/2022 10:16,27.12, , , , 
7/8/2022 10:17,27.15, , , , 
7/8/2022 10:18,27.2, , , , 
7/8/2022 10:19,27.17, , , , 
7/8/2022 10:20,27.16, , , , 
7/8/2022 10:21,27.12, , , , 
7/8/2022 10:22,27.09, , , , 
7/8/2022 10:23,27.04, , , , 
7/8/2022 10:24,27, , , , 
7/8/2022 10:25,26.94, , , , 
7/8/2022 10:26,26.91, , , , 
7/8/2022 10:27,26.83, , , , 
7/8/2022 10:28,26.78, , , , 
7/8/2022 10:29,26.72, , , , 
7/8/2022 10:30,26.73, , , , 
7/8/2022 10:31,26.71, , , , 
7/8/2022 10:32,26.76, , , , 
7/8/2022 10:33,26.79, , , , 
7/8/2022 10:34,26.86, , , , 
